Year,Age,Female,Male,Total
2012,62,1833958.58,1687219.48,3521178.06
2012,63,1802700.05,1654013.07,3456713.12
2012,64,1835094.5,1682579.3,3517673.8
2012,65,1634734.04,1489774.04,3124508.08
2012,66,1390452.8,1252822.39,2643275.19
2012,67,1372454.23,1225012.98,2597467.21
2012,68,1378736.39,1220934.39,2599670.78
2012,69,1313531.9,1152420.75,2465952.65
2012,70,1182552.75,1022451.39,2205004.14
2012,71,1109130.46,946678.5,2055808.96
2012,72,1052523.43,893889.65,1946413.08
2012,73,1007383.07,846771.56,1854154.63
2012,74,958397.46,791330.78,1749728.24
2012,75,909967.13,738667.29,1648634.42
2012,76,882918.23,702399.83,1585318.06
2012,77,831473.75,648659.43,1480133.18
2012,78,785971.55,600638.98,1386610.53
2012,79,768329.47,572920.3,1341249.77
2012,80,712229.58,522666.92,1234896.5
2012,81,702986.92,499062.63,1202049.55
2012,82,650536.33,444339.35,1094875.68
2012,83,625181.36,410957.35,1036138.71
2012,84,592829.54,373552.79,966382.33
2012,85,543365.96,327790.72,871156.68
2012,86,502710.04,286242.55,788952.59
2012,87,462714.29,251909.05,714623.34
2012,88,404331.08,211088.43,615419.51
2012,89,354424.15,175547.49,529971.64
2012,90,314929.3,147793.92,462723.22
2012,91,258383.79,113627.93,372011.72
2012,92,197402.14,80885.15,278287.29
2012,93,165229.84,62716,227945.84
2012,94,128081.86,45154.38,173236.24
2012,95,96397.86,30954.39,127352.25
2012,96,73357.25,21704.76,95062.01
2012,97,55066.01,14365.23,69431.24
